tab	sites																													
site	location	samples	specimens	age	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	lat	lon	analysts	software_packages	citations	method_codes	result_quality	vgp_lat	vgp_lon	geologic_classes	geologic_types	lithology
PF18-75	Potato River Falls	PF18-75	PF18-75a	1075	1085.57	1050	Ma		hdt	272.1	13.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.4	182.7	Sedimentary	Sediment Layer	Siltstone
PF18-76	Potato River Falls	PF18-76	PF18-76a	1075	1085.57	1050	Ma		mt	253.7	10.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-7.2	195	Sedimentary	Sediment Layer	Siltstone
PF18-76	Potato River Falls	PF18-76	PF18-76a	1075	1085.57	1050	Ma		mt	211.8	35.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-17.9	238.1	Sedimentary	Sediment Layer	Siltstone
PF18-76	Potato River Falls	PF18-76	PF18-76a	1075	1085.57	1050	Ma		hdt	251	11.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-8.5	197.5	Sedimentary	Sediment Layer	Siltstone
PF18-76	Potato River Falls	PF18-76	PF18-76a	1075	1085.57	1050	Ma		lt	353.5	78.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	67.6	263.2	Sedimentary	Sediment Layer	Siltstone
PF18-76	Potato River Falls	PF18-76	PF18-76a	1075	1085.57	1050	Ma		hdt	210	33		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-20.1	239	Sedimentary	Sediment Layer	Siltstone
PF18-76	Potato River Falls	PF18-76	PF18-76a	1075	1085.57	1050	Ma		lt	316.7	0.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.1	141.9	Sedimentary	Sediment Layer	Siltstone
PF18-77	Potato River Falls	PF18-77	PF18-77a	1075	1085.57	1050	Ma		hdt	205.7	28.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-24.2	242.1	Sedimentary	Sediment Layer	Siltstone
PF18-77	Potato River Falls	PF18-77	PF18-77a	1075	1085.57	1050	Ma		mt	209	34.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-19.3	240.5	Sedimentary	Sediment Layer	Siltstone
PF18-77	Potato River Falls	PF18-77	PF18-77a	1075	1085.57	1050	Ma		hdt	246.2	15.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-10.2	202.4	Sedimentary	Sediment Layer	Siltstone
PF18-77	Potato River Falls	PF18-77	PF18-77a	1075	1085.57	1050	Ma		mt	253	12.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-6.8	196.3	Sedimentary	Sediment Layer	Siltstone
PF18-78	Potato River Falls	PF18-78	PF18-78a	1075	1085.57	1050	Ma		lt	322.4	0.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	33.2	136.3	Sedimentary	Sediment Layer	Siltstone
PF18-78	Potato River Falls	PF18-78	PF18-78a	1075	1085.57	1050	Ma		mht	284.6	-17.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	3.4	162.8	Sedimentary	Sediment Layer	Siltstone
PF18-78	Potato River Falls	PF18-78	PF18-78a	1075	1085.57	1050	Ma		hdt	256.7	0.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-9	189.3	Sedimentary	Sediment Layer	Siltstone
PF18-78	Potato River Falls	PF18-78	PF18-78a	1075	1085.57	1050	Ma		hdt	224.8	37.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-11.4	227.3	Sedimentary	Sediment Layer	Siltstone
PF18-78	Potato River Falls	PF18-78	PF18-78a	1075	1085.57	1050	Ma		lt	9	74.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	74.7	286.3	Sedimentary	Sediment Layer	Siltstone
PF18-78	Potato River Falls	PF18-78	PF18-78a	1075	1085.57	1050	Ma		mht	265.7	55.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	22.4	208.3	Sedimentary	Sediment Layer	Siltstone
PF18-79	Potato River Falls	PF18-79	PF18-79b	1075	1085.57	1050	Ma		lt	357.1	68.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	83.8	252.8	Sedimentary	Sediment Layer	Siltstone
PF18-79	Potato River Falls	PF18-79	PF18-79b	1075	1085.57	1050	Ma		mht	269.5	50		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	21.5	202.1	Sedimentary	Sediment Layer	Siltstone
PF18-79	Potato River Falls	PF18-79	PF18-79b	1075	1085.57	1050	Ma		lt	324.5	-6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.5	132.3	Sedimentary	Sediment Layer	Siltstone
PF18-79	Potato River Falls	PF18-79	PF18-79b	1075	1085.57	1050	Ma		mht	282.7	-22.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	0	162.2	Sedimentary	Sediment Layer	Siltstone
PF18-8	Potato River Falls	PF18-8	PF18-8a	1075	1085.57	1050	Ma		hdt	219.5	51		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-4.1	236.6	Sedimentary	Sediment Layer	Siltstone
PF18-8	Potato River Falls	PF18-8	PF18-8a	1075	1085.57	1050	Ma		lt	350.8	72.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	77.4	246.5	Sedimentary	Sediment Layer	Siltstone
PF18-8	Potato River Falls	PF18-8	PF18-8a	1075	1085.57	1050	Ma		hdt	272.1	7.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.3	180.7	Sedimentary	Sediment Layer	Siltstone
PF18-8	Potato River Falls	PF18-8	PF18-8a	1075	1085.57	1050	Ma		lt	322.5	-5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31	134.6	Sedimentary	Sediment Layer	Siltstone
PF18-80	Potato River Falls	PF18-80	PF18-80a	1075	1085.57	1050	Ma		mht	281.5	-21.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-0.5	163.4	Sedimentary	Sediment Layer	Siltstone
PF18-80	Potato River Falls	PF18-80	PF18-80a	1075	1085.57	1050	Ma		mht	267.5	49.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	20	203.1	Sedimentary	Sediment Layer	Siltstone
PF18-81	Potato River Falls	PF18-81	PF18-81a	1075	1085.57	1050	Ma		mht	258.9	49.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	14.6	208.4	Sedimentary	Sediment Layer	Siltstone
PF18-81	Potato River Falls	PF18-81	PF18-81a	1075	1085.57	1050	Ma		mht	277.4	-17.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-1.6	167.8	Sedimentary	Sediment Layer	Siltstone
PF18-82	Potato River Falls	PF18-82	PF18-82a	1075	1085.57	1050	Ma		lt	347.4	71.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	77.5	235.4	Sedimentary	Sediment Layer	Siltstone
PF18-82	Potato River Falls	PF18-82	PF18-82a	1075	1085.57	1050	Ma		lt	320.4	-6.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	29.3	136.3	Sedimentary	Sediment Layer	Siltstone
PF18-82	Potato River Falls	PF18-82	PF18-82a	1075	1085.57	1050	Ma		mht	274.5	-14.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-2.4	171	Sedimentary	Sediment Layer	Siltstone
PF18-82	Potato River Falls	PF18-82	PF18-82a	1075	1085.57	1050	Ma		mht	252.7	48.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	10.5	212.1	Sedimentary	Sediment Layer	Siltstone
PF18-83	Potato River Falls																		46.46	-90.53								Sedimentary	Sediment Layer	Siltstone
PF18-84	Potato River Falls	PF18-84	PF18-84a	1075	1085.57	1050	Ma		mt	253.9	3.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-9.7	192.5	Sedimentary	Sediment Layer	Siltstone
PF18-84	Potato River Falls	PF18-84	PF18-84a	1075	1085.57	1050	Ma		hdt	220.1	30.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-17.7	229	Sedimentary	Sediment Layer	Siltstone
PF18-84	Potato River Falls	PF18-84	PF18-84a	1075	1085.57	1050	Ma		mt	220.2	35.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-14.8	230.4	Sedimentary	Sediment Layer	Siltstone
PF18-84	Potato River Falls	PF18-84	PF18-84a	1075	1085.57	1050	Ma		hdt	249	3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-13.2	196	Sedimentary	Sediment Layer	Siltstone
PF18-85	Potato River Falls	PF18-85	PF18-85a	1075	1085.57	1050	Ma		mt	221.4	39.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-11.8	230.8	Sedimentary	Sediment Layer	Siltstone
PF18-85	Potato River Falls	PF18-85	PF18-85a	1075	1085.57	1050	Ma		hdt	258.1	6.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-5.8	190.4	Sedimentary	Sediment Layer	Siltstone
PF18-85	Potato River Falls	PF18-85	PF18-85a	1075	1085.57	1050	Ma		mt	258.2	3.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-6.9	189.2	Sedimentary	Sediment Layer	Siltstone
PF18-85	Potato River Falls	PF18-85	PF18-85a	1075	1085.57	1050	Ma		hdt	217.1	39.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-13.3	234.5	Sedimentary	Sediment Layer	Siltstone
PF18-86	Potato River Falls	PF18-86	PF18-86a	1075	1085.57	1050	Ma		hdt	217.5	36.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-15.3	233.1	Sedimentary	Sediment Layer	Siltstone
PF18-86	Potato River Falls	PF18-86	PF18-86a	1075	1085.57	1050	Ma		lt	332.8	78.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	64.7	245.3	Sedimentary	Sediment Layer	Siltstone
PF18-86	Potato River Falls	PF18-86	PF18-86a	1075	1085.57	1050	Ma		hdt	254.7	5.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-8.3	192.7	Sedimentary	Sediment Layer	Siltstone
PF18-86	Potato River Falls	PF18-86	PF18-86a	1075	1085.57	1050	Ma		lt	313.6	-2.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	27.3	144	Sedimentary	Sediment Layer	Siltstone
PF18-87	Potato River Falls	PF18-87	PF18-87a	1075	1085.57	1050	Ma		hdt	254	2.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-10	192.1	Sedimentary	Sediment Layer	Siltstone
PF18-87	Potato River Falls	PF18-87	PF18-87a	1075	1085.57	1050	Ma		lt	323.7	-4.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.7	133.5	Sedimentary	Sediment Layer	Siltstone
PF18-87	Potato River Falls	PF18-87	PF18-87a	1075	1085.57	1050	Ma		lt	358.7	70.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	81.7	264.2	Sedimentary	Sediment Layer	Siltstone
PF18-87	Potato River Falls	PF18-87	PF18-87a	1075	1085.57	1050	Ma		hdt	221.5	35.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-14.3	229.3	Sedimentary	Sediment Layer	Siltstone
PF18-88	Potato River Falls	PF18-88	PF18-88a	1075	1085.57	1050	Ma		mht	259.5	49.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	14.9	208	Sedimentary	Sediment Layer	Siltstone
PF18-88	Potato River Falls	PF18-88	PF18-88a	1075	1085.57	1050	Ma		lt	318.8	-0.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.9	139.6	Sedimentary	Sediment Layer	Siltstone
PF18-88	Potato River Falls	PF18-88	PF18-88a	1075	1085.57	1050	Ma		mht	277.6	-18.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-1.5	167.6	Sedimentary	Sediment Layer	Siltstone
PF18-88	Potato River Falls	PF18-88	PF18-88a	1075	1085.57	1050	Ma		lt	357.3	76.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	71.5	265.8	Sedimentary	Sediment Layer	Siltstone
PF18-89	Potato River Falls	PF18-89	PF18-89a	1075	1085.57	1050	Ma		mt	264.2	-4.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-5.7	182.1	Sedimentary	Sediment Layer	Siltstone
PF18-89	Potato River Falls	PF18-89	PF18-89a	1075	1085.57	1050	Ma		hdt	257.2	1.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-8.3	189.2	Sedimentary	Sediment Layer	Siltstone
PF18-89	Potato River Falls	PF18-89	PF18-89a	1075	1085.57	1050	Ma		lt	321.3	0.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.6	137.4	Sedimentary	Sediment Layer	Siltstone
PF18-89	Potato River Falls	PF18-89	PF18-89a	1075	1085.57	1050	Ma		lt	6.6	75.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	73.7	280.4	Sedimentary	Sediment Layer	Siltstone
PF18-89	Potato River Falls	PF18-89	PF18-89a	1075	1085.57	1050	Ma		hdt	223.7	38.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-11.5	228.4	Sedimentary	Sediment Layer	Siltstone
PF18-89	Potato River Falls	PF18-89	PF18-89a	1075	1085.57	1050	Ma		mt	233.3	43.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-3.4	223	Sedimentary	Sediment Layer	Siltstone
PF18-9	Potato River Falls	PF18-9	PF18-9a	1075	1085.57	1050	Ma		mt	271.6	10.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.8	181.9	Sedimentary	Sediment Layer	Siltstone
PF18-9	Potato River Falls	PF18-9	PF18-9a	1075	1085.57	1050	Ma		hdt	232.5	51.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	1.9	227.4	Sedimentary	Sediment Layer	Siltstone
PF18-9	Potato River Falls	PF18-9	PF18-9a	1075	1085.57	1050	Ma		hdt	274	0		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	2.8	176.6	Sedimentary	Sediment Layer	Siltstone
PF18-9	Potato River Falls	PF18-9	PF18-9a	1075	1085.57	1050	Ma		mt	215.9	50.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-5.7	239.2	Sedimentary	Sediment Layer	Siltstone
PF18-9	Potato River Falls	PF18-9	PF18-9a	1075	1085.57	1050	Ma		lt	8.3	71.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	78.8	293.9	Sedimentary	Sediment Layer	Siltstone
PF18-9	Potato River Falls	PF18-9	PF18-9a	1075	1085.57	1050	Ma		lt	326.8	-1.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	34.4	131.1	Sedimentary	Sediment Layer	Siltstone
PF18-90	Potato River Falls	PF18-90	PF18-90a	1075	1085.57	1050	Ma		lt	20.5	86.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	52.7	273.4	Sedimentary	Sediment Layer	Siltstone
PF18-90	Potato River Falls	PF18-90	PF18-90a	1075	1085.57	1050	Ma		mht	261.2	48.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	15.5	206.5	Sedimentary	Sediment Layer	Siltstone
PF18-90	Potato River Falls	PF18-90	PF18-90a	1075	1085.57	1050	Ma		lt	312.2	7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.4	148.5	Sedimentary	Sediment Layer	Siltstone
PF18-90	Potato River Falls	PF18-90	PF18-90a	1075	1085.57	1050	Ma		mht	277.8	-19.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-2	166.9	Sedimentary	Sediment Layer	Siltstone
PF18-91	Potato River Falls	PF18-91	PF18-91a	1075	1085.57	1050	Ma		mht	265.1	47.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	17.4	203.4	Sedimentary	Sediment Layer	Siltstone
PF18-91	Potato River Falls	PF18-91	PF18-91a	1075	1085.57	1050	Ma		mht	278.8	-22		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-2.3	165.3	Sedimentary	Sediment Layer	Siltstone
PF18-92	Potato River Falls	PF18-92	PF18-92a	1075	1085.57	1050	Ma		hdt	237.5	56.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	8.4	226.8	Sedimentary	Sediment Layer	Siltstone
PF18-92	Potato River Falls	PF18-92	PF18-92a	1075	1085.57	1050	Ma		mt	229.4	57.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	5.5	232.7	Sedimentary	Sediment Layer	Siltstone
PF18-92	Potato River Falls	PF18-92	PF18-92a	1075	1085.57	1050	Ma		hdt	277.6	-3.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.1	172.8	Sedimentary	Sediment Layer	Siltstone
PF18-92	Potato River Falls	PF18-92	PF18-92a	1075	1085.57	1050	Ma		mt	277.1	1.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	5.4	174.8	Sedimentary	Sediment Layer	Siltstone
PF18-93	Potato River Falls	PF18-93	PF18-93a	1075	1085.57	1050	Ma		mt	267.7	2.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-0.6	182.1	Sedimentary	Sediment Layer	Siltstone
PF18-93	Potato River Falls	PF18-93	PF18-93a	1075	1085.57	1050	Ma		lt	309.6	81		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	55.5	245.2	Sedimentary	Sediment Layer	Siltstone
PF18-93	Potato River Falls	PF18-93	PF18-93a	1075	1085.57	1050	Ma		mt	223.9	48.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-4.3	232.3	Sedimentary	Sediment Layer	Siltstone
PF18-93	Potato River Falls	PF18-93	PF18-93a	1075	1085.57	1050	Ma		lt	309	-0.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	25.3	148.8	Sedimentary	Sediment Layer	Siltstone
PF18-94	Potato River Falls																		46.46	-90.53								Sedimentary	Sediment Layer	Siltstone
